publisher,ID_Nicolas,product_url,title,title 1,title 1 1,title1.0,title1.0 2,title 2,title2,N_volume,product_id,n_reprint,price_full,price_actual,release_date,author,Disegnatore,pages,size,size 2,contents,binding,colors,isbn,genere,description,img_file,details_volume
jpop,,https://www.j-pop.it/rezero-starting-life-in-another-world/4533-rezero-il-manga-5-seconda-stagione.html,Re:Zero - il Manga 5 (Seconda Stagione),Re:Zero - il Manga 5 (Seconda Stagione),Re:Zero - il Manga 5 (Seconda Stagione),Re:Zero - il Manga 5 (Seconda Stagione),,,re:zero-ilmanga5(secondastagione),,4533,1,5.90,5.90,,Tappei Nagatsuki,Makoto Fugetsu,190,,,,,,9788832753318,"Fantasy, Azione, Shonen","Dopo aver sconfitto le magibestie Urgarum, ma prima che inizi l'avventura della selezione reale, Subaru e i suoi amici trascorrono giorni sereni ma pieni di imprevisti nella magione di Roswaal... Un volume unico di storie brevi con un racconto inedito di Tappei Nagatsuki!",https://www.j-pop.it/4402-thickbox_default/rezero-il-manga-5-seconda-stagione.jpg,
jpop,,https://www.j-pop.it/sprite/4530-sprite-015.html,Sprite 015,Sprite,Sprite,Sprite,,15,sprite015,15,4530,1,6.90,6.90,,Yugo Ishikawa,,200,,,,,,9788832751772,"Seinen, Azione, Horror","Yoshiko e compagni hanno girovagato per le epoche, trasportati dall'onda del tempo. Dopo essere rimasti bloccati nel Medioveo, nel futuro e nella Seconda guerra mondiale, dopo aver perso molti amici in modi orribili... ora sembrano essere riusciti a tornare a casa. Ma perché il panorama che si trovano di fronte è così diverso? Finalmente il sorprendente finale è qui!",https://www.j-pop.it/4399-thickbox_default/sprite-015.jpg,
jpop,,https://www.j-pop.it/disegna-kakukaku-shikajika/4529-disegna-kakukaku-shikajika-002.html,Disegna! - Kakukaku Shikajika 002,Disegna! - Kakukaku Shikajika,Disegna! - Kakukaku Shikajika,Disegna! - Kakukaku Shikajika,,2,disegna!-kakukakushikajika002,2,4529,1,7.90,7.90,,Akiko Higahsimura,,170,,,,,,9788832754162,"Josei, autobiografia","Convinta di essere un genio dell'arte, la giovane Akiko sta invece scoprendo che diventare una mangaka è più difficile del previsto. Dopo essere stata bocciata all'esame d'ammissione della sua università di prima scelta, ora non le resta che raddoppiare gli sforzi sotto la severa (ma illuminata) guida del maestro Hidaka. Continua l'irresistibile memoir di una fumettista di successo, che non nasconde nulla!",https://www.j-pop.it/4398-thickbox_default/disegna-kakukaku-shikajika-002.jpg,
jpop,,https://www.j-pop.it/chiisakobe/4528-chiisakobe-003.html,Chiisakobe 003,Chiisakobe,Chiisakobe,Chiisakobe,,3,chiisakobe003,3,4528,1,9.50,9.50,,Minetaro Mochizuki,,186,,,,,,9788832753455,"Seinen, Drama, Slice of Life","Terzo capitolo per la miniserie d'autore premiata al Festival d'Angoulême. Shigeji riesce a ottenere un finanziamento dalla banca per riavviare l'impresa di costruzioni, dando il via a una serie di voci su lui e Yuko che turbano Ritsu. Inoltre, i piccoli orfani che i due ragazzi hanno preso con loro rischiano nuovamente di finire nei guai... Tra uno scossone e l'altro, questa strana famiglia nata dalla tragedia continua ad andare avanti.",https://www.j-pop.it/4397-thickbox_default/chiisakobe-003.jpg,
jpop,,https://www.j-pop.it/toradora/4527-toradora-008.html,Toradora! 008,Toradora!,Toradora!,Toradora!,,8,toradora!008,8,4527,1,5.90,5.90,,Yuyuko Takemiya,Zekkyou,192,,,,,,9788832753981,"Commedia, Shonen","Il Natale si avvicina, e per Ryuji e la ""Tigre Palmare"" Taiga è l'occasione perfetta per tentare di conquistare le rispettive fiamme. Ma il legame tra i due si fa sempre più forte, nonostante loro stessi cerchino di negarlo... Tra feste di Natale, club per cuori solitari e (strane) ciambelle, il divertimento continua!",https://www.j-pop.it/4396-thickbox_default/toradora-008.jpg,
jpop,,https://www.j-pop.it/devilman-saga/4526-devilman-saga-002.html,Devilman Saga 002,Devilman Saga,Devilman Saga,Devilman Saga,,2,devilmansaga002,2,4526,1,7.50,7.50,,Go Nagai,,212,,,,,,9788832754728,"Seinen, Fantascienza, Horror, Go Nagai","Yuki Fudo, esperto di robotica, è al lavoro sull’antica tecnologia delle Demon Armor per conto del misterioso Asuka Ryo e della sua multinazionale. Ma si imbatterà in un segreto che potrebbe portare alla rinascita del Male e alla fine della razza umana!",https://www.j-pop.it/4395-thickbox_default/devilman-saga-002.jpg,
jpop,,https://www.j-pop.it/yatamomo/4524-yatamomo-002.html,Yatamomo 002,Yatamomo,Yatamomo,Yatamomo,,2,yatamomo002,2,4524,1,6.50,6.50,,Harada,,192,,,,,,9788832753684,"Comedy, yaoi","Deciso a darsi una regolata, l'affascinante Momo affitta un un appartamento in cui vivere. Ma la sua nuova casa ha muri troppo sottili e il suo vicino Kurita rimane un po' sconvolto dalla ""foga"" del ragazzo... Finché Yata non passa per una visita ed è Momo a rimanere punto sul vivo, quando quet'ultimo e Kurita si avvicinano più del previsto. Inoltre, fa la sua comparsa la madre di Momo, rivelando parte del tragico passato del ragazzo...",https://www.j-pop.it/4393-thickbox_default/yatamomo-002.jpg,
jpop,,https://www.j-pop.it/haganai/4523-haganai-014.html,Haganai 014,Haganai,Haganai,Haganai,,14,haganai014,14,4523,1,5.90,5.90,,"Itachi, Yomi Hirasaka",Buriki,200,,,,,,9788832752113,"Seinen, Commedia","Sena ha confessato a Kodaka i suoi sentimenti per lui e il ragazzo… è scappato. Dopo una settimana che non si fa vedere al club (ma in cui ha iniziato a frequentare le ragazze del consiglio studentesco), la situazione è ormai insostenibile. Per fortuna, Rika ha un piano! Le sorti del club sono appese a un filo nel nuovo volume dell’irresistibile commedia scolastica già diventata anime!",https://www.j-pop.it/4392-thickbox_default/haganai-014.jpg,
jpop,,https://www.j-pop.it/atom-the-beginning/4522-atom-the-beginning-004.html,Atom: The Beginning 004,Atom: The Beginning,Atom: The Beginning,Atom: The Beginning,,4,atom:thebeginning004,4,4522,1,6.90,6.90,,Osamu Tezuka,,200,,,,,,9788832754261,"Seinen, Action, sci-fi","Six è costretto a combattere contro il gigantesco robot di classe militare Ivan, che non sembra interessato a conversare con lui. Ma chi ha inviato Ivan a uccidere Ochanomizu e Tenma? E chi si nasconde dietro al tragico incidente su cui i due stanno indagando? La potente rilettura del mito di Astroboy, del Dio del Manga Osamu Tezuka, continua!",https://www.j-pop.it/4391-thickbox_default/atom-the-beginning-004.jpg,
jpop,,https://www.j-pop.it/kakegurui/4521-kakegurui-005.html,Kakegurui 005,Kakegurui,Kakegurui,Kakegurui,,5,kakegurui005,5,4521,1,6.90,6.90,,Homura Kawamoto,Toru Naomura,208,,,,,,9788832754674,"Seinen, Thriller, Horror","Lo scontro tra Yumeko e Yumemi si è concluso. Itsuki Sumeragi ha osservato l'intera sfida da spettatrice ma, a causa dell'ossessione di Yumeko per il gioco d'azzardo, si ritrova coinvolta quando sul palco sale un suo ex-senpai del comitato... Inoltre, l'incontro tra Yumeko e la presidentessa causerà scintille! In questo numero, in palio di saranno cifre esorbitanti! ",https://www.j-pop.it/4390-thickbox_default/kakegurui-005.jpg,
jpop,,https://www.j-pop.it/dance-in-the-vampire-bund/4520-dance-in-the-vampire-bund-004.html,Dance in the Vampire Bund 004,Dance in the Vampire Bund,Dance in the Vampire Bund,Dance in the Vampire Bund,,4,danceinthevampirebund004,4,4520,1,9.90,9.90,,Nozomu Tamaki,,388,,,,,,9788832753271,"Horror, Action, Ecchi","Gli intrighi alla corte di Mina Tepes si fanno sempre più profondi, specialmente in seguito al tentato omicidio della principessa. La messa in stato di accusa di una persona molto vicina a lei e ad Akira costringerà i due a rendersi conto dei contrasti tra i tre clan, che minacciano di scoppiare in una guerra totale con molte vittime... La saga che mescola vampiri, politica e sci-fi continua!",https://www.j-pop.it/4389-thickbox_default/dance-in-the-vampire-bund-004.jpg,
jpop,,https://www.j-pop.it/wonderland/4517-wonderland-001.html,Wonderland 001,Wonderland,Wonderland,Wonderland,,1,wonderland001,1,4517,1,6.90,6.90,,Yugo Ishikawa,,192,,,,,,9788832754223,"Seinen, Horror, Action","Inizia la nuova miniserie, in sei volumi, dell’autore di Sprite! Una mattina, la liceale Yukko si sveglia e si accorge di essere… minuscola! Lo stupore viene presto sostituito dall’orrore quando si rende conto che tutti gli abitanti del quartiere hanno subito la stessa sorte e, davanti ai suoi occhi, i suoi genitori vengono divorati da un gatto. Cosa ha causato la mutazione? È possibile ritornare alla normalità? Per trovare una risposta a queste domande la ragazza si mette in viaggio con il suo cane Poko, che le è rimasto fedele. E proprio sulla strada incontrerà Alice, un’altra piccola guerriera come lei che parla una lingua misteriosa e sembra molto esperta sui metodi per sopravvivere in un mondo in cui anche una piccola scocciatura... è diventata una gigantesca minaccia!",https://www.j-pop.it/4386-thickbox_default/wonderland-001.jpg,
jpop,,https://www.j-pop.it/made-in-abyss/4516-made-in-abyss-002.html,Made in Abyss 002,Made in Abyss,Made in Abyss,Made in Abyss,,2,madeinabyss002,2,4516,1,7.90,7.90,,Akihito Tsukushi,,170,,,,,,9788832754285,"Fantasy, Seinen","Penetrati nel primo strato dell’Abisso, i due scorgono un’ombra che li insegue, mentre di fronte a loro le leggende viventi e le bestie dell’Abisso attendono indecifrabili… L’avventura continua!",https://www.j-pop.it/4385-thickbox_default/made-in-abyss-002.jpg,
jpop,,https://www.j-pop.it/i-giorni-della-sposa/4515-i-giorni-della-sposa-010.html,I Giorni della Sposa 010,I Giorni della Sposa,I Giorni della Sposa,I Giorni della Sposa,,10,igiornidellasposa010,10,4515,1,6.00,6.00,,Kaoru Mori,,208,,,,,,9788832753615,"Sentimentale, Seinen","Ritorna l'emozionante manga storico, dal tratto spettacolare e frutto di attenta ricerca. Mentre la vita di Karluk e Amira va avanti tra alti e bassi, continua il viaggio di Smith verso Ankara. Sarà proprio la storia dello studioso inglese a riservarci una straordinaria sorpresa che colpirà anche i cuori più duri!",https://www.j-pop.it/4384-thickbox_default/i-giorni-della-sposa-010.jpg,
jpop,,https://www.j-pop.it/ten-count/4514-ten-count-004.html,Ten Count 004,Ten Count,Ten Count,Ten Count,,4,tencount004,4,4514,1,6.50,6.50,,Rihito Takarai,,200,,,,,,9788832754117,"Romantico, boys love","Shirotani viene stuzzicato dalle dita e dalle parole di Kurose, quando quest'ultimo decide di rivelargli cosa l'ha spinto a innamorarsi di lui... Scioccato, Shirotani si ritrova a rievocare quel trauma da cui aveva sempre cercato di distogliere lo sguardo. ",https://www.j-pop.it/4383-thickbox_default/ten-count-004.jpg,
jpop,,https://www.j-pop.it/ubelblatt/4513-ubelblatt-020.html,Ubelblatt 020,Ubelblatt,Ubelblatt,Ubelblatt,,20,ubelblatt020,20,4513,1,5.90,5.90,,Etorouji Shiono,,200,,,,,,9788832754186,"Fantasy, Seinen, Azione","Ora che l'imperatore è venuto a mancare, il controllo dell'esercito imperiale è passato nelle mani di Elsaria, che con Ikfes al suo fianco è pronta ad affrontare le truppe del conte Glenn. Nel mentre, Köinzell è partito in missione alla ricerca di un materiale fatato con cui forgiare una nuova arma capace di sconfiggere Glenn... ",https://www.j-pop.it/4382-thickbox_default/ubelblatt-020.jpg,
jpop,,https://www.j-pop.it/golden-kamui/4512-golden-kamui-010.html,Golden Kamui 010,Golden Kamui,Golden Kamui,Golden Kamui,,10,goldenkamui010,10,4512,1,6.90,6.90,,Satoru Noda,,192,,,,,,9788832751659,"Seinen, Azione, Storico","Sventata la truffa dei finti Ainu, Sugimoto, Ashirpa e il gruppo di Ishikawa continuano a seguire le tracce di Shiraishi. Ma anche la Settima divisione intende sfruttare le capacità del Re dell'evasione... o quantomeno sfruttare lui come pedina di scambio.  ",https://www.j-pop.it/4381-thickbox_default/golden-kamui-010.jpg,
jpop,,https://www.j-pop.it/danmachi-il-manga/4511-danmachi-009-il-manga.html,Danmachi 009 - il Manga,Danmachi,Danmachi,Danmachi,,09 - il Manga,danmachi009-ilmanga,,4511,1,5.90,5.90,,Fujino Omori,Kunieda,192,,,,,,9788832754179,"Fantasy, Azione, Shonen","Bell Cranel ritrova Estia nell'Under Resort. Sembra sia finalmente giunto un momento di tranquillità, ma... la dea viene rapita! Il breve attimo di pace viene infranto da una divinità che trama dietro le quinte, e l'evento si trasforma in una catastrofe senza precedenti che si abbatte sul gruppo di Bell! ",https://www.j-pop.it/4380-thickbox_default/danmachi-009-il-manga.jpg,
jpop,,https://www.j-pop.it/servamp/4510-servamp-007.html,Servamp 007,Servamp,Servamp,Servamp,,7,servamp007,7,4510,1,4.90,4.90,,Tanaka Strike,,192,,,,,,9788832751482,"Shonen, Action, Sovrannaturale","La fazione dell'Ottavo sangue puro, Tsubaki, ha rapito Lawless e Licht. Mahiru e Kuro sono determinati a salvarli, ma il corpo d quest'ultimo subisce una mutazioni senza precedenti e il ragazzo è costretto a cambiare piani. All'umano non resta che immergersi nell'animo oscuro del potente vampiro per affrontare la sua vera essenza! ",https://www.j-pop.it/4379-thickbox_default/servamp-007.jpg,
jpop,,https://www.j-pop.it/medaka-box-nuova-edizione/4509-medaka-box-nuova-edizione-009.html,Medaka Box - Nuova Edizione 009,Medaka Box - Nuova Edizione,Medaka Box - Nuova Edizione,Medaka Box - Nuova Edizione,,9,medakabox-nuovaedizione009,9,4509,1,5.90,5.90,,Nisioisin,Akira Akatsuki,0,,,,,,9788832753936,"Shonen, Action, NisiOisiN","La battaglia fra gli addetti agli affari generali si fa tesa... che ne sarà di Kumagawa e Zenkichi, caduti preda dei serpenti habu?! Nel frattempo, il piano dei Minus celato dietro questo feroce scontro è stato rivelato, ponendo il Consiglio studentesco di fronte a un dilemma. In questa situazione fuori da ogni logica, si alza il sipario sulla battaglia fra segretari!",https://www.j-pop.it/4378-thickbox_default/medaka-box-nuova-edizione-009.jpg,
jpop,,https://www.j-pop.it/rezero-starting-life-in-another-world/4508-rezero-il-manga-4-seconda-stagione.html,Re:Zero - il Manga 4 (Seconda Stagione),Re:Zero - il Manga 4 (Seconda Stagione),Re:Zero - il Manga 4 (Seconda Stagione),Re:Zero - il Manga 4 (Seconda Stagione),,,re:zero-ilmanga4(secondastagione),,4508,1,5.90,5.90,,Tappei Nagatsuki,Makoto Fugetsu,0,,,,,,9788832751314,"Fantasy, Azione, Shonen","Alla ricerca dei bambini del villaggio di Earlham, Subaru si imbatte in un branco di magibestie Urgarum che vivono nella foresta. Per proteggere Rem dall'attacco dei mostri, subisce ferite su tutto il corpo che attirano su di lui maledizioni mortali... Il nostro eroe, inarrestabile come un demone, riuscirà a sfuggire al suo destino e guarire il trauma che incatena il cuore di Rem senza ricorrere al Ritorno dalla Morte?",https://www.j-pop.it/4377-thickbox_default/rezero-il-manga-4-seconda-stagione.jpg,
jpop,,https://www.j-pop.it/gundam-unicorn-bande-dessinee/4507-gundam-unicorn-bande-dessinee-008.html,Gundam Unicorn - Bande Dessinée 008,Gundam Unicorn - Bande Dessinée,Gundam Unicorn ,Gundam Unicorn ,,8,gundamunicorn-bandedessinée008,8,4507,1,6.90,6.90,,Harutoshi Fukui,Kouzoh Ohmori,192,,,,,,9788832753608,"Seinen, Fantascienza, Gundam","Universal Century 0096. Sebbene Neo Zeon sia stata sconfitta, nelle colonie spaziali la volontà di affrancarsi dall'egemonia della Federazione terrestre continua a pulsare. Un desiderio che il nuovo gruppo terrorista delle Maniche potrebbe realizzare, se riuscisse ad impossessarsi dello Scrigno di Laplace. Ma a difendere la pace entrano in scena Banagher, Audrey e i loro Gundam! Dalla serie di light novel che ha ispirato l’amatissimo anime “Gundam Unicorn”!",https://www.j-pop.it/4376-thickbox_default/gundam-unicorn-bande-dessinee-008.jpg,ande Dessinée
jpop,,https://www.j-pop.it/monster-girl/4504-monster-girl-001.html,Monster Girl 001,Monster Girl,Monster Girl,Monster Girl,,1,monstergirl001,1,4504,1,6.00,6.00,,Kazuki Funatsu,,200,,,,,,9788832753561,"Seinen, Action, Comedy, Ecchi, Sovrannaturale","Yatsuki, giovane commesso di Akihabara, incontra la bella Rokka, che sembra essere la ragazza ideale per vivere una perfetta storia d'amore. La realtà, purtroppo, non è così rosea... E l'abilità di Yatsuki di vedere yokai lo costringerà a immergersi in un mondo parallelo di spiriti maniaci e scontri senza esclusione di colpi! Azione, ecchi e divertimento vi aspettano nel primo volume di Monster Girl!",https://www.j-pop.it/4373-thickbox_default/monster-girl-001.jpg,
jpop,,https://www.j-pop.it/the-promised-neverland/4503-the-promised-neverland-003.html,The Promised Neverland 003,The Promised Neverland,The Promised Neverland,The Promised Neverland,,3,thepromisedneverland003,3,4503,1,5.90,5.90,,Kaiu Shirai,Posuka Demizu,192,,,,,,9788832754155,"Shonen, Action, Sovrannaturale","Don e Gilda cominciano a nutrire dubbi su Emma e gli altri. Nel frattempo, Krone li incalza sempre di più e Isabella, la loro mamma, sta finalmente per fare la sua mossa. Poco prima della progettata fuga, la situazione dei bambini cambierà radicalmente!",https://www.j-pop.it/4372-thickbox_default/the-promised-neverland-003.jpg,
jpop,,https://www.j-pop.it/armed-girl-s-machiavellism/4502-armed-girl-s-machiavellism-002.html,Armed Girl's Machiavellism 002,Armed Girl's Machiavellism,Armed Girl's Machiavellism,Armed Girl's Machiavellism,,2,armedgirl'smachiavellism002,2,4502,1,5.90,5.90,,Yuya Kurokami,Karuna Kanzaki,192,,,,,,9788832753967,"Shonen, Action, Arti Marziali","Fudo Nomura ha scoperto che il suo nuovo liceo è governato da un gruppo di ragazze armate di tutto punto, le ""Cinque Spade Celesti"", che controllano implacabilmente gli studenti maschi! Fudo ne ha già affrontate due, ma ora la perfida Warabi Hanasaka ha organizzato le ""Warabimpiadi"", vero e proprio linciaggio travestito da evento sportivo. Basteranno il suo acume e abilità nel combattimento a tirarlo fuori dai guai?",https://www.j-pop.it/4371-thickbox_default/armed-girl-s-machiavellism-002.jpg,
jpop,,https://www.j-pop.it/kingdom/4501-kingdom-34.html,Kingdom 34,Kingdom,Kingdom,Kingdom,,,kingdom34,34,4501,1,6.90,6.90,,Yasuhisa Hara,,192,,,,,,9788832754339,"Avventura, Seinen, Storico","Il duello fra Qiang Lei e You Lian nel cuore delle montagne di Zhao finalmente giunge al termine! Chi ne uscirà vincitore? Nel frattempo, nel regno di Qin, giunge la notizia che il grande generale Meng Ao, nonno di Meng Tian, è in fin di vita... ",https://www.j-pop.it/4370-thickbox_default/kingdom-34.jpg,
jpop,,https://www.j-pop.it/innocent/4500-innocent-rouge-005.html,Innocent Rouge 005,Innocent Rouge,Innocent Rouge,Innocent Rouge,,5,innocentrouge005,5,4500,1,6.00,6.00,,"ShinIchi Sakamoto""",,200,,,,,,9788832752069,"Storico, Drammatico","Fanno la loro scomparsa gli Enragés, una banda di ladri che prende di mira i beni dell'aristocrazia per aiutare i poveri e intende uccidere il re! La loro strada viene sbarrata da Marie-Josèphe, incaricata di proteggere Versailles, ma la boia troverà molti punti di contatto con il leader dei criminali... Cosa deciderà di fare la tormentata Sanson?",https://www.j-pop.it/4369-thickbox_default/innocent-rouge-005.jpg,
